Flight,F-IATA,F-City,F-Country,F-Term,F-Time,T-IATA,T-City,T-Country,T-Term,T-Time,Distance,Duration
EZY3685,MXP,Milan Malpensa,Italy,T2,13:00,KGS,Kos,Greece,Terminal 1,16:45,1010,165
EZY3686,KGS,Kos,Greece,Terminal 1,17:30,MXP,Milan Malpensa,Italy,T2,19:30,1171,180
EZY3810,CDG,Paris Charles de Gaulle,France,,12:50,MXP,Milan Malpensa,Italy,T2,14:20,372,90
EZY3901,MXP,Milan Malpensa,Italy,T2,06:45,PRG,Prague,Czech,Terminal 2,08:15,402,90
EZY3902,PRG,Prague,Czech,Terminal 2,08:45,MXP,Milan Malpensa,Italy,T2,10:15,402,90
EZY3915,MXP,Milan Malpensa,Italy,T2,18:00,LUX,Luxembourg,Luxemburg,,19:15,300,75
EZY3916,LUX,Luxembourg,Luxemburg,,19:45,MXP,Milan Malpensa,Italy,T2,21:00,300,75
EZY3967,PMO,Sicily Palermo,Italy,,15:20,NCE,Nice,France,Terminal 2,17:00,482,100
EZY3968,NCE,Nice,France,Terminal 2,17:30,PMO,Sicily Palermo,Italy,,19:10,482,100
EZY4003,VCE,Venice Marco Polo,Italy,,14:50,NCE,Nice,France,Terminal 2,16:10,284,80
EZY4004,NCE,Nice,France,Terminal 2,16:40,VCE,Venice Marco Polo,Italy,,17:50,284,70
EZY4063,VCE,Venice Marco Polo,Italy,,16:15,OLB,Sardinia Olbia,Italy,Terminal 1,17:40,387,85
EZY4064,OLB,Sardinia Olbia,Italy,Terminal 1,22:10,VCE,Venice Marco Polo,Italy,,23:20,284,70
EZY409,GLA,Glasgow,United Kingdom,,12:40,STN,London Stansted,United Kingdom,,14:00,335,80
EZY410,STN,London Stansted,United Kingdom,,14:30,GLA,Glasgow,United Kingdom,,15:45,335,75
EZY4103,NAP,Naples,Italy,,10:15,PMO,Sicily Palermo,Italy,,11:15,202,60
EZY4104,PMO,Sicily Palermo,Italy,,12:00,NAP,Naples,Italy,,12:55,179,55
EZY4123,NAP,Naples,Italy,,12:55,MXP,Milan Malpensa,Italy,T2,14:25,431,90
EZY4124,MXP,Milan Malpensa,Italy,T2,14:55,NAP,Naples,Italy,,16:20,431,85
EZY4129,NAP,Naples,Italy,,10:25,CTA,Sicily Catania,Italy,Terminal C,11:30,240,65
EZY4130,CTA,Sicily Catania,Italy,Terminal C,12:05,NAP,Naples,Italy,,13:10,240,65
EZY4189,NAP,Naples,Italy,,07:00,NCE,Nice,France,Terminal 2,08:30,410,90
EZY4190,NCE,Nice,France,Terminal 2,09:00,NAP,Naples,Italy,,10:20,410,80
EZY425,GLA,Glasgow,United Kingdom,,07:50,BFS,Belfast Intl,United Kingdom,,08:35,110,45
EZY426,BFS,Belfast Intl,United Kingdom,,09:05,GLA,Glasgow,United Kingdom,,09:50,110,45
EZY4263,NAP,Naples,Italy,,06:40,MLA,Malta,Malta,,07:55,310,75
EZY4264,MLA,Malta,Malta,,08:35,NAP,Naples,Italy,,09:50,310,75
EZY4319,LYS,Lyon,France,T1,10:25,BIA,Bastia Corsica,France,,11:35,309,70
EZY4320,BIA,Bastia Corsica,France,,12:05,LYS,Lyon,France,T1,13:15,309,70
EZY4329,LYS,Lyon,France,T1,19:45,NTE,Nantes,France,,21:00,335,75
EZY4331,LYS,Lyon,France,T1,07:00,AJA,Ajaccio Corsica,France,,08:10,321,70
EZY4332,AJA,Ajaccio Corsica,France,,08:40,LYS,Lyon,France,T1,09:50,321,70
EZY4375,LYS,Lyon,France,T1,11:50,MAH,Menorca Mahon,Spain,,13:10,311,80
EZY4376,MAH,Menorca Mahon,Spain,,13:50,LYS,Lyon,France,T1,15:10,311,80
EZY4403,LYS,Lyon,France,T1,19:45,VCE,Venice Marco Polo,Italy,,21:05,352,80
EZY4404,VCE,Venice Marco Polo,Italy,,21:40,LYS,Lyon,France,T1,23:05,352,85
EZY4487,LYS,Lyon,France,T1,13:55,CPH,Copenhagen,Denmark,,16:05,742,130
EZY4488,CPH,Copenhagen,Denmark,,16:35,LYS,Lyon,France,T1,18:45,742,130
EZY4501,CDG,Paris Charles de Gaulle,France,,13:30,BIQ,Biarritz,France,,14:55,430,85
EZY4502,BIQ,Biarritz,France,,15:25,CDG,Paris Charles de Gaulle,France,,17:00,430,95
EZY4507,CDG,Paris Charles de Gaulle,France,,13:50,AJA,Ajaccio Corsica,France,,15:40,576,110
EZY4508,AJA,Ajaccio Corsica,France,,16:10,CDG,Paris Charles de Gaulle,France,,18:00,576,110
EZY4521,CDG,Paris Charles de Gaulle,France,,12:55,FSC,Figari Corsica,France,,14:55,637,120
EZY4522,FSC,Figari Corsica,France,,15:25,CDG,Paris Charles de Gaulle,France,,17:25,637,120
EZY4551,CDG,Paris Charles de Gaulle,France,,18:35,VCE,Venice Marco Polo,Italy,,20:15,520,100
EZY4552,VCE,Venice Marco Polo,Italy,,20:55,CDG,Paris Charles de Gaulle,France,,22:50,520,115
EZY4571,CDG,Paris Charles de Gaulle,France,,16:30,CTA,Sicily Catania,Italy,Terminal A,19:10,1014,160
EZY4572,CTA,Sicily Catania,Italy,Terminal A,19:45,CDG,Paris Charles de Gaulle,France,,22:35,1014,170
EZY4599,CDG,Paris Charles de Gaulle,France,,07:00,FAO,Faro,Portugal,,08:40,966,160
EZY46,IOM,Isle of Man,United Kingdom,Terminal 1,09:25,BFS,Belfast Intl,United Kingdom,,10:05,89,40
EZY4600,FAO,Faro,Portugal,,09:10,CDG,Paris Charles de Gaulle,France,,12:55,1010,165
EZY4807,ORY,Paris Orly,France,,12:50,PSA,Pisa (Tuscany),Italy,,14:30,519,100
EZY4808,PSA,Pisa (Tuscany),Italy,,15:05,ORY,Paris Orly,France,,16:45,519,100
EZY4819,ORY,Paris Orly,France,,17:20,NAP,Naples,Italy,,19:30,796,130
EZY4820,NAP,Naples,Italy,,20:05,ORY,Paris Orly,France,,22:25,796,140
EZY4843,ORY,Paris Orly,France,,10:40,TLS,Toulouse,France,,11:55,355,75
EZY4844,TLS,Toulouse,France,,12:30,ORY,Paris Orly,France,,13:50,355,80
EZY4907,TLS,Toulouse,France,,08:40,NTE,Nantes,France,,09:45,283,65
EZY4908,NTE,Nantes,France,,11:20,TLS,Toulouse,France,,12:25,283,65
EZY5003,BER,Berlin Brandenburg,Germany,Terminal 1,12:15,CFU,Corfu,Greece,,15:50,921,155
EZY5004,CFU,Corfu,Greece,,16:30,BER,Berlin Brandenburg,Germany,Terminal 1,17:50,817,140
EZY5027,BER,Berlin Brandenburg,Germany,Terminal 1,06:00,SKG,Thessaloniki,Greece,,09:30,888,150
EZY5028,SKG,Thessaloniki,Greece,,10:10,BER,Berlin Brandenburg,Germany,Terminal 1,11:40,888,150
EZY5119,BER,Berlin Brandenburg,Germany,Terminal 1,06:00,PMI,Majorca Palma,Spain,,08:45,1010,165
EZY5120,PMI,Majorca Palma,Spain,,09:25,BER,Berlin Brandenburg,Germany,Terminal 1,12:20,1073,175
EZY513,LPL,Liverpool,United Kingdom,,06:20,BFS,Belfast Intl,United Kingdom,,07:10,165,50
EZY514,BFS,Belfast Intl,United Kingdom,,07:40,LPL,Liverpool,United Kingdom,,08:30,165,50
EZY5141,BER,Berlin Brandenburg,Germany,Terminal 1,15:00,BOD,Bordeaux,France,Billi L,17:25,827,145
EZY5142,BOD,Bordeaux,France,Billi L,17:55,BER,Berlin Brandenburg,Germany,Terminal 1,20:20,827,145
EZY5149,BER,Berlin Brandenburg,Germany,Terminal 1,07:30,ORY,Paris Orly,France,,09:20,575,110
EZY5150,ORY,Paris Orly,France,,09:55,BER,Berlin Brandenburg,Germany,Terminal 1,11:40,538,105
EZY517,LPL,Liverpool,United Kingdom,,12:20,IOM,Isle of Man,United Kingdom,Terminal 1,13:00,89,40
EZY518,IOM,Isle of Man,United Kingdom,Terminal 1,13:30,LPL,Liverpool,United Kingdom,,14:10,89,40
EZY523,LPL,Liverpool,United Kingdom,,07:10,JER,Jersey,Jersey,,08:20,287,70
EZY524,JER,Jersey,Jersey,,08:50,LPL,Liverpool,United Kingdom,,09:55,287,65
EZY5269,BER,Berlin Brandenburg,Germany,Terminal 1,06:15,CPH,Copenhagen,Denmark,,07:25,284,70
EZY5270,CPH,Copenhagen,Denmark,,07:55,BER,Berlin Brandenburg,Germany,Terminal 1,09:00,232,65
EZY5301,BER,Berlin Brandenburg,Germany,Terminal 1,07:05,TLV,Tel Aviv,Israel,Terminal 1,12:20,1779,255
EZY5302,TLV,Tel Aviv,Israel,Terminal 1,13:15,BER,Berlin Brandenburg,Germany,Terminal 1,16:50,1933,275
EZY5365,BER,Berlin Brandenburg,Germany,Terminal 1,09:45,PRN,Pristina,Kosovo,Terminal 1,12:15,888,150
EZY5366,PRN,Pristina,Kosovo,Terminal 1,13:00,BER,Berlin Brandenburg,Germany,Terminal 1,15:20,817,140
EZY6005,OLB,Sardinia Olbia,Italy,Terminal 1,18:15,BGY,Milan Bergamo,Italy,,19:40,387,85
EZY6006,BGY,Milan Bergamo,Italy,,20:10,OLB,Sardinia Olbia,Italy,Terminal 1,21:35,387,85
EZY607,LTN,London Luton,United Kingdom,,19:25,EDI,Edinburgh,United Kingdom,,20:40,307,75
EZY608,EDI,Edinburgh,United Kingdom,,21:10,LTN,London Luton,United Kingdom,,22:25,307,75
EZY611,LTN,London Luton,United Kingdom,,13:55,GLA,Glasgow,United Kingdom,,15:10,322,75
EZY612,GLA,Glasgow,United Kingdom,,15:45,LTN,London Luton,United Kingdom,,17:00,322,75
EZY635,LTN,London Luton,United Kingdom,,20:15,BFS,Belfast Intl,United Kingdom,,21:30,309,75
EZY636,BFS,Belfast Intl,United Kingdom,,22:10,LTN,London Luton,United Kingdom,,23:20,309,70
EZY6405,LGW,London Gatwick,United Kingdom,South Terminal,14:50,ATH,Athens,Greece,,20:40,1489,230
EZY6406,ATH,Athens,Greece,,21:20,LGW,London Gatwick,United Kingdom,South Terminal,23:10,1489,230
EZY6487,LGW,London Gatwick,United Kingdom,South Terminal,12:30,SSH,Sharm El Sheikh,Egypt,Terminal 1,20:00,2404,330
EZY6488,SSH,Sharm El Sheikh,Egypt,Terminal 1,20:50,LGW,London Gatwick,United Kingdom,South Terminal,05 Jun 00:30,2404,340
EZY6501,LGW,London Gatwick,United Kingdom,South Terminal,16:35,GIB,Gibraltar,Gibraltar,,20:30,1066,175
EZY6502,GIB,Gibraltar,Gibraltar,,21:45,LGW,London Gatwick,United Kingdom,South Terminal,23:40,1066,175
EZY6517,LGW,London Gatwick,United Kingdom,South Terminal,15:25,CFU,Corfu,Greece,,20:35,1255,190
EZY6518,CFU,Corfu,Greece,,21:15,LGW,London Gatwick,United Kingdom,South Terminal,22:20,1255,185
EZY6521,LGW,London Gatwick,United Kingdom,South Terminal,08:40,CAG,Sardinia Cagliari,Italy,,12:25,1010,165
EZY6522,CAG,Sardinia Cagliari,Italy,,13:30,LGW,London Gatwick,United Kingdom,South Terminal,15:15,1010,165
EZY6527,LGW,London Gatwick,United Kingdom,South Terminal,15:55,SPU,Split,Croatia,,19:35,932,160
EZY6528,SPU,Split,Croatia,,20:35,LGW,London Gatwick,United Kingdom,South Terminal,22:15,932,160
EZY6543,LGW,London Gatwick,United Kingdom,South Terminal,08:50,TIV,Tivat,Montenegro,,12:45,1073,175
EZY6544,TIV,Tivat,Montenegro,,13:25,LGW,London Gatwick,United Kingdom,South Terminal,15:25,1171,180
EZY6553,LGW,London Gatwick,United Kingdom,South Terminal,08:25,BDS,Brindisi,Italy,,12:25,1171,180
EZY6554,BDS,Brindisi,Italy,,13:05,LGW,London Gatwick,United Kingdom,South Terminal,15:05,1171,180
EZY6555,LGW,London Gatwick,United Kingdom,South Terminal,15:10,CFU,Corfu,Greece,,20:15,1255,185
EZY6556,CFU,Corfu,Greece,,20:55,LGW,London Gatwick,United Kingdom,South Terminal,22:10,1255,195
EZY6725,LIS,Lisbon,Portugal,T1,13:10,MAH,Menorca Mahon,Spain,,16:10,637,120
EZY6726,MAH,Menorca Mahon,Spain,,17:25,LIS,Lisbon,Portugal,T1,18:40,769,135
EZY6735,LIS,Lisbon,Portugal,T1,19:40,PXO,Porto Santo,Portugal,,21:25,538,105
EZY6736,PXO,Porto Santo,Portugal,,22:05,LIS,Lisbon,Portugal,T1,23:55,575,110
EZY6749,LIS,Lisbon,Portugal,T1,12:50,RNS,Rennes,France,,16:00,742,130
EZY6750,RNS,Rennes,France,,16:50,LIS,Lisbon,Portugal,T1,17:55,669,125
EZY71,BFS,Belfast Intl,United Kingdom,,13:30,NCL,Newcastle,United Kingdom,,14:20,182,50
EZY713,MAN,Manchester,United Kingdom,Terminal 1,06:15,NQY,Newquay,United Kingdom,,07:25,284,70
EZY714,NQY,Newquay,United Kingdom,,07:55,MAN,Manchester,United Kingdom,Terminal 1,09:05,284,70
EZY7151,BCN,Barcelona,Spain,Terminal 2C,07:55,MXP,Milan Malpensa,Italy,T2,09:40,448,105
EZY7152,MXP,Milan Malpensa,Italy,T2,10:10,BCN,Barcelona,Spain,Terminal 2C,11:40,448,90
EZY72,NCL,Newcastle,United Kingdom,,14:50,BFS,Belfast Intl,United Kingdom,,15:45,182,55
EZY7311,PMI,Majorca Palma,Spain,,07:15,MXP,Milan Malpensa,Italy,T2,09:00,519,105
EZY7312,MXP,Milan Malpensa,Italy,T2,09:30,PMI,Majorca Palma,Spain,,11:15,519,105
EZY7351,PMI,Majorca Palma,Spain,,07:00,CPH,Copenhagen,Denmark,,10:15,1386,195
EZY7352,CPH,Copenhagen,Denmark,,10:45,PMI,Majorca Palma,Spain,,13:55,1297,190
EZY75,BFS,Belfast Intl,United Kingdom,,20:30,NCL,Newcastle,United Kingdom,,21:20,182,50
EZY76,NCL,Newcastle,United Kingdom,,21:50,BFS,Belfast Intl,United Kingdom,,22:45,182,55
EZY7603,LIS,Lisbon,Portugal,T1,18:00,LYS,Lyon,France,T1,21:20,871,140
EZY7604,LYS,Lyon,France,T1,21:50,LIS,Lisbon,Portugal,T1,23:20,871,150
EZY7701,OPO,Porto,Portugal,,06:15,TLS,Toulouse,France,,08:50,450,95
EZY7702,TLS,Toulouse,France,,09:20,OPO,Porto,Portugal,,10:00,482,100
EZY7707,OPO,Porto,Portugal,,18:05,CDG,Paris Charles de Gaulle,France,,21:15,766,130
EZY7708,CDG,Paris Charles de Gaulle,France,,21:45,OPO,Porto,Portugal,,23:00,766,135
EZY7757,OPO,Porto,Portugal,,13:10,PXO,Porto Santo,Portugal,,15:15,669,125
EZY7758,PXO,Porto Santo,Portugal,,15:50,OPO,Porto,Portugal,,17:50,637,120
EZY7761,OPO,Porto,Portugal,,07:15,FNC,Madeira Funchal,Portugal,,09:15,637,120
EZY7762,FNC,Madeira Funchal,Portugal,,09:45,OPO,Porto,Portugal,,11:35,575,110
EZY7823,AMS,Amsterdam,Netherlands,,07:35,CTA,Sicily Catania,Italy,Terminal A,10:30,1073,175
EZY7824,CTA,Sicily Catania,Italy,Terminal C,11:10,AMS,Amsterdam,Netherlands,,14:20,1297,190
EZY7851,AMS,Amsterdam,Netherlands,,11:15,STN,London Stansted,United Kingdom,,11:20,195,65
EZY7852,STN,London Stansted,United Kingdom,,12:00,AMS,Amsterdam,Netherlands,,14:05,195,65
EZY7905,AMS,Amsterdam,Netherlands,,07:00,DBV,Dubrovnik,Croatia,,09:20,817,140
EZY7906,DBV,Dubrovnik,Croatia,,10:05,AMS,Amsterdam,Netherlands,,12:40,921,155
EZY7939,AMS,Amsterdam,Netherlands,,18:25,CPH,Copenhagen,Denmark,,20:00,450,95
EZY7940,CPH,Copenhagen,Denmark,,20:30,AMS,Amsterdam,Netherlands,,22:10,482,100
EZY8045,LGW,London Gatwick,United Kingdom,North Terminal,06:25,RMU,Murcia Intl,Spain,,10:00,921,155
EZY8046,RMU,Murcia Intl,Spain,,10:35,LGW,London Gatwick,United Kingdom,North Terminal,12:10,921,155
EZY8073,LGW,London Gatwick,United Kingdom,North Terminal,19:35,AGP,Malaga,Spain,,23:25,1022,170
EZY8076,AGP,Malaga,Spain,,13:40,LGW,London Gatwick,United Kingdom,North Terminal,15:35,1022,175
EZY8081,LGW,London Gatwick,United Kingdom,North Terminal,05:50,PMI,Majorca Palma,Spain,,09:15,813,145
EZY8082,PMI,Majorca Palma,Spain,,10:00,LGW,London Gatwick,United Kingdom,North Terminal,11:40,813,160
EZY810,EDI,Edinburgh,United Kingdom,,18:55,LGW,London Gatwick,United Kingdom,North Terminal,20:25,357,90
EZY811,LGW,London Gatwick,United Kingdom,North Terminal,21:00,EDI,Edinburgh,United Kingdom,,22:25,357,85
EZY8135,LGW,London Gatwick,United Kingdom,North Terminal,19:25,IBZ,Ibiza,Spain,,22:55,851,150
EZY8136,IBZ,Ibiza,Spain,,23:30,LGW,London Gatwick,United Kingdom,North Terminal,05 Jun 00:50,851,140
EZY8183,LGW,London Gatwick,United Kingdom,North Terminal,07:15,ATH,Athens,Greece,,12:50,1489,215
EZY8184,ATH,Athens,Greece,,13:30,LGW,London Gatwick,United Kingdom,North Terminal,15:20,1489,230
EZY8197,LGW,London Gatwick,United Kingdom,North Terminal,07:30,EFL,Kefalonia,Greece,,13:00,1352,210
EZY8198,EFL,Kefalonia,Greece,,13:55,LGW,London Gatwick,United Kingdom,North Terminal,15:30,1352,215
EZY8221,LGW,London Gatwick,United Kingdom,North Terminal,16:10,CHQ,Crete Chania,Greece,Terminal 1,22:05,1619,235
EZY8222,CHQ,Crete Chania,Greece,Terminal 1,22:55,LGW,London Gatwick,United Kingdom,North Terminal,05 Jun 00:55,1619,240
EZY8249,LGW,London Gatwick,United Kingdom,North Terminal,09:25,PVK,Preveza,Greece,,14:45,1378,200
EZY8250,PVK,Preveza,Greece,,15:35,LGW,London Gatwick,United Kingdom,North Terminal,17:00,1401,205
EZY8251,LGW,London Gatwick,United Kingdom,North Terminal,15:50,PVK,Preveza,Greece,,21:10,1378,200
EZY8252,PVK,Preveza,Greece,,21:55,LGW,London Gatwick,United Kingdom,North Terminal,23:20,1401,205
EZY8287,LGW,London Gatwick,United Kingdom,North Terminal,11:35,CTA,Sicily Catania,Italy,Terminal A,15:45,1205,190
EZY8288,CTA,Sicily Catania,Italy,Terminal A,16:30,LGW,London Gatwick,United Kingdom,North Terminal,18:50,1205,200
EZY8291,LGW,London Gatwick,United Kingdom,North Terminal,06:45,BGY,Milan Bergamo,Italy,,09:55,742,130
EZY8292,BGY,Milan Bergamo,Italy,,10:40,LGW,London Gatwick,United Kingdom,North Terminal,11:35,588,115
EZY8307,LGW,London Gatwick,United Kingdom,North Terminal,15:25,MXP,Milan Malpensa,Italy,T2,18:25,559,120
EZY8308,MXP,Milan Malpensa,Italy,T2,13:50,LGW,London Gatwick,United Kingdom,North Terminal,14:45,559,115
EZY8309,LGW,London Gatwick,United Kingdom,North Terminal,18:25,MXP,Milan Malpensa,Italy,T2,21:25,559,120
EZY8312,MXP,Milan Malpensa,Italy,T2,22:05,LGW,London Gatwick,United Kingdom,North Terminal,23:05,559,120
EZY8343,LGW,London Gatwick,United Kingdom,North Terminal,07:05,OLB,Sardinia Olbia,Italy,Terminal 1,10:30,846,145
EZY8344,OLB,Sardinia Olbia,Italy,Terminal 1,11:05,LGW,London Gatwick,United Kingdom,North Terminal,12:30,846,145
EZY8349,LGW,London Gatwick,United Kingdom,North Terminal,09:00,BLQ,Bologna,Italy,,12:15,701,135
EZY8350,BLQ,Bologna,Italy,,12:50,LGW,London Gatwick,United Kingdom,North Terminal,13:55,701,125
EZY8385,LGW,London Gatwick,United Kingdom,North Terminal,18:40,BOD,Bordeaux,France,Billi L,21:20,437,100
EZY8386,BOD,Bordeaux,France,Billi L,21:50,LGW,London Gatwick,United Kingdom,North Terminal,22:25,437,95
EZY841,LGW,London Gatwick,United Kingdom,North Terminal,12:50,IOM,Isle of Man,United Kingdom,Terminal 1,14:20,276,90
EZY842,IOM,Isle of Man,United Kingdom,Terminal 1,14:50,LGW,London Gatwick,United Kingdom,North Terminal,16:10,276,80
EZY8425,LGW,London Gatwick,United Kingdom,North Terminal,16:00,NCE,Nice,France,Terminal 2,19:05,622,125
EZY8426,NCE,Nice,France,Terminal 2,14:20,LGW,London Gatwick,United Kingdom,North Terminal,15:25,622,125
EZY8457,LGW,London Gatwick,United Kingdom,North Terminal,11:50,CDG,Paris Charles de Gaulle,France,,14:10,191,80
EZY8458,CDG,Paris Charles de Gaulle,France,,14:40,LGW,London Gatwick,United Kingdom,North Terminal,14:45,191,65
EZY8478,BSL,Basel,Switzerland,checkin Swiss sector,10:45,LGW,London Gatwick,United Kingdom,North Terminal,11:20,426,95
EZY8479,LGW,London Gatwick,United Kingdom,North Terminal,11:55,BSL,Basel,Switzerland,checkin Swiss sector,14:35,426,100
EZY8489,LGW,London Gatwick,United Kingdom,North Terminal,11:05,GVA,Geneva,Switzerland,,13:45,445,100
EZY8490,GVA,Geneva,Switzerland,,11:45,LGW,London Gatwick,United Kingdom,North Terminal,12:20,445,95
EZY8541,LGW,London Gatwick,United Kingdom,North Terminal,19:10,FAO,Faro,Portugal,,22:05,1048,175
EZY8542,FAO,Faro,Portugal,,22:35,LGW,London Gatwick,United Kingdom,North Terminal,05 Jun 01:20,1048,165
EZY8561,LGW,London Gatwick,United Kingdom,North Terminal,21:55,AYT,Antalya,Turkey,Terminal 2,05 Jun 04:15,1810,260
EZY8639,LGW,London Gatwick,United Kingdom,North Terminal,13:25,MUC,Munich,Germany,Terminal 1,16:15,569,110
EZY8640,MUC,Munich,Germany,Terminal 1,16:50,LGW,London Gatwick,United Kingdom,North Terminal,17:55,569,125
EZY8771,LGW,London Gatwick,United Kingdom,North Terminal,09:00,TIA,Tirana,Albania,,13:05,1194,185
EZY8772,TIA,Tirana,Albania,,13:45,LGW,London Gatwick,United Kingdom,North Terminal,15:55,1297,190
EZY97,BFS,Belfast Intl,United Kingdom,,20:10,MAN,Manchester,United Kingdom,Terminal 1,21:05,184,55
EZY98,MAN,Manchester,United Kingdom,Terminal 1,21:45,BFS,Belfast Intl,United Kingdom,,22:40,184,55
EZY53,BFS,Belfast Intl,United Kingdom,,10:50,GLA,Glasgow,United Kingdom,,11:35,110,45
EZY54,GLA,Glasgow,United Kingdom,,12:05,BFS,Belfast Intl,United Kingdom,,12:50,110,45
EZY1203,BSL,Basel,Switzerland,checkin Swiss sector,07:15,PRN,Pristina,Kosovo,Terminal 1,09:20,745,125
EZY1204,PRN,Pristina,Kosovo,Terminal 1,10:05,BSL,Basel,Switzerland,checkin Swiss sector,12:15,745,130
EZY1305,GVA,Geneva,Switzerland,,18:55,AJA,Ajaccio Corsica,France,,20:10,327,75
EZY1306,AJA,Ajaccio Corsica,France,,20:55,GVA,Geneva,Switzerland,,22:10,327,75
EZY1372,VLC,Valencia,Spain,,15:45,GVA,Geneva,Switzerland,,17:40,588,115
EZY1377,GVA,Geneva,Switzerland,,11:05,IBZ,Ibiza,Spain,,12:50,563,105
EZY1378,IBZ,Ibiza,Spain,,13:50,GVA,Geneva,Switzerland,,15:40,563,110
EZY3373,LPL,Liverpool,United Kingdom,,18:25,BCN,Barcelona,Spain,Terminal 2C,21:45,863,140
EZY3374,BCN,Barcelona,Spain,Terminal 2C,22:20,LPL,Liverpool,United Kingdom,,23:55,863,155
EZY503,LPL,Liverpool,United Kingdom,,10:00,BFS,Belfast Intl,United Kingdom,,10:50,165,50
EZY504,BFS,Belfast Intl,United Kingdom,,11:20,LPL,Liverpool,United Kingdom,,12:10,165,50
EZY627,LTN,London Luton,United Kingdom,,13:10,BFS,Belfast Intl,United Kingdom,,14:25,309,75
EZY6421,LGW,London Gatwick,United Kingdom,South Terminal,17:10,BCN,Barcelona,Spain,Terminal 2C,20:20,689,130
EZY6422,BCN,Barcelona,Spain,Terminal 2C,21:10,LGW,London Gatwick,United Kingdom,South Terminal,22:35,689,145
EZY6447,LGW,London Gatwick,United Kingdom,South Terminal,16:10,PMI,Majorca Palma,Spain,,19:35,813,145
EZY6448,PMI,Majorca Palma,Spain,,20:20,LGW,London Gatwick,United Kingdom,South Terminal,21:50,813,150
EZY6577,LGW,London Gatwick,United Kingdom,South Terminal,20:15,CDG,Paris Charles de Gaulle,France,,22:35,191,80
EZY6578,CDG,Paris Charles de Gaulle,France,,23:10,LGW,London Gatwick,United Kingdom,South Terminal,23:20,191,70
EZY7711,OPO,Porto,Portugal,,17:55,LYS,Lyon,France,T1,20:55,757,120
EZY7712,LYS,Lyon,France,T1,21:25,OPO,Porto,Portugal,,22:35,757,130
EZY8137,LGW,London Gatwick,United Kingdom,North Terminal,19:40,AGP,Malaga,Spain,,23:30,1022,170
EZY8412,CDG,Paris Charles de Gaulle,France,,17:00,LGW,London Gatwick,United Kingdom,North Terminal,17:05,191,65
EZY1271,BSL,Basel,Switzerland,checkin Swiss sector,06:10,LIS,Lisbon,Portugal,T1,08:00,1035,170
EZY1363,GVA,Geneva,Switzerland,,10:10,MAH,Menorca Mahon,Spain,,11:35,387,85
EZY1364,MAH,Menorca Mahon,Spain,,12:30,GVA,Geneva,Switzerland,,13:55,387,85
EZY1985,BOD,Bordeaux,France,Billi L,12:25,ESU,Essaouira,Morocco,,14:10,1010,165
EZY2321,LTN,London Luton,United Kingdom,,17:25,MAH,Menorca Mahon,Spain,,20:45,817,140
EZY2322,MAH,Menorca Mahon,Spain,,21:25,LTN,London Luton,United Kingdom,,22:45,817,140
EZY4051,VCE,Venice Marco Polo,Italy,,17:25,BRS,Bristol,United Kingdom,,18:45,817,140
EZY4052,BRS,Bristol,United Kingdom,,19:20,VCE,Venice Marco Polo,Italy,,22:30,742,130
EZY4207,NAP,Naples,Italy,,07:00,PMI,Majorca Palma,Spain,,08:55,588,115
EZY4208,PMI,Majorca Palma,Spain,,09:45,NAP,Naples,Italy,,11:40,588,115
EZY4407,LYS,Lyon,France,T1,10:20,CTA,Sicily Catania,Italy,Terminal A,12:20,637,120
EZY4408,CTA,Sicily Catania,Italy,Terminal C,12:55,LYS,Lyon,France,T1,15:10,769,135
EZY4545,CDG,Paris Charles de Gaulle,France,,15:35,MXP,Milan Malpensa,Italy,T2,17:05,372,90
EZY4546,MXP,Milan Malpensa,Italy,T2,17:35,CDG,Paris Charles de Gaulle,France,,19:05,372,90
EZY4809,ORY,Paris Orly,France,,07:20,OLB,Sardinia Olbia,Italy,Terminal 1,09:10,575,110
EZY4810,OLB,Sardinia Olbia,Italy,Terminal 1,09:45,ORY,Paris Orly,France,,11:40,588,115
EZY4833,ORY,Paris Orly,France,,07:10,NAP,Naples,Italy,,09:15,796,125
EZY4834,NAP,Naples,Italy,,09:55,ORY,Paris Orly,France,,12:15,796,140
EZY634,BFS,Belfast Intl,United Kingdom,,18:20,LTN,London Luton,United Kingdom,,19:30,309,70
EZY6483,LGW,London Gatwick,United Kingdom,South Terminal,15:55,BIQ,Biarritz,France,,18:45,575,110
EZY6484,BIQ,Biarritz,France,,19:20,LGW,London Gatwick,United Kingdom,South Terminal,20:10,575,110
EZY6581,LGW,London Gatwick,United Kingdom,South Terminal,06:05,RJK,Rijeka,Croatia,,09:30,827,145
EZY6582,RJK,Rijeka,Croatia,,10:15,LGW,London Gatwick,United Kingdom,South Terminal,11:35,817,140
EZY7155,BCN,Barcelona,Spain,Terminal 2C,18:50,MXP,Milan Malpensa,Italy,T2,20:35,448,105
EZY7945,AMS,Amsterdam,Netherlands,,12:55,BER,Berlin Brandenburg,Germany,Terminal 1,14:20,387,85
EZY7946,BER,Berlin Brandenburg,Germany,Terminal 1,14:55,AMS,Amsterdam,Netherlands,,16:25,399,90
EZY8138,AGP,Malaga,Spain,,00:05,LGW,London Gatwick,United Kingdom,North Terminal,01:45,1022,160
EZY8353,LGW,London Gatwick,United Kingdom,North Terminal,18:05,BDS,Brindisi,Italy,,22:00,1073,175
